season_id,Season_Year,athlete_id,Full_Name,Nickname,Jersey_Number,Position,Height,Weight,Team_ID,Team_Name,Team_Acronym,played_matches,played_minutes,total_points,lost_points,tried_points,total_points_percentage,two_points,lost_two_points,tried_two_points,total_two_points_percentage,three_points,lost_three_points,tried_three_points,total_three_points_percentage,free_throw_points,lost_free_throw_points,tried_free_throw_points,free_throws_percentage,dunk_points,lost_dunk_points,tried_dunk_points,total_dunk_points_percentage,tap_points,lost_tap_points,tried_tap_points,total_tap_points_percentage,total_rebounds,offensive_rebounds,defensive_rebounds,steals,total_assists,total_throws,tried_throws,correct_throws,wrong_throws,total_throws_percentage,two_points_throws_total,correct_two_points_throws,wrong_two_points_throws,total_two_points_throws_percentage,three_points_throws_total,correct_three_points_throws,wrong_three_points_throws,total_three_points_throws_percentage,total_free_throws,correct_free_throws,wrong_free_throws,total_free_throws_percentage,total_of_dunks,correct_dunks,wrong_dunks,total_of_dunks_percentage,total_of_taps,correct_taps,wrong_taps,total_of_taps_percentage,total_of_rebound_shots,correct_rebound_shots,total_of_rebound_shots_missed,total_of_rebound_shots_percentage,offensive_fouls,disqualifying_fouls,technical_fouls,unsportsmanlike_fouls,commited_fouls,received_fouls,total_fouls,total_of_violations,twenty_four_seconds_violations,eight_seconds_violations,five_seconds_violations,three_seconds_violations,conducting_violations,field_back_violations,interception_violations,out_field_violations,walk_violations,total_of_blocks,total_of_errors,double_double_total,triple_double_total,bench_points,efficiency,plus_minus,turnovers,CREATE_USER,CREATE_TS,UPDATE_USER,UPDATE_TS,League_ID,League_Name
2,2009,51,Eric Aparecido Soares,Eric,13,5,2.05,113,21,Espírito Santo,ESB,3,0,249,263,512,0.4863,102,50,101,1.0099,129,50,93,1.3871,18,13,31,0.5806,10,0,10,1,0,0,0,NaN,138,36,102,14,14,225,225,0,251,0,101,51,50,505,93,43,50,0.4624,31,18,13,0.5806,5,5,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,46,29,46,9,0,0,0,0,0,0,0,0,0,8,30,1,0,0,280,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,52,Marcos Martins da Rosa,Marcão,932,3,2.08,NaN,1,Joinville,JOI,3,0,36,42,78,0.4615,24,12,24,1,6,5,7,0.8571,6,3,9,0.6667,2,0,2,1,0,0,0,NaN,25,13,12,1,2,40,40,0,56,0,24,12,12,0.5,7,2,5,0.2857,9,6,3,0.6667,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,16,6,16,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,43,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,53,Raul Oliveira Rodrigues,Raul,6,5,1.93,NaN,21,Espírito Santo,ESB,2,0,106,161,267,397,32,33,49,0.6531,48,26,42,1.1429,26,17,43,0.6047,0,0,0,NaN,0,0,0,NaN,26,5,21,13,21,134,134,0,160,0,49,16,33,0.3265,42,16,26,381,43,26,17,0.6047,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,37,37,37,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,66,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,54,Vinicius Bristott,V. Bristott,22,5,1.92,NaN,1,Joinville,JOI,3,0,103,98,201,0.5124,56,27,55,1.0182,27,11,20,1.35,20,11,31,0.6452,4,0,4,1,0,0,0,NaN,38,9,29,12,7,106,106,0,145,0,55,28,27,0.5091,20,9,11,0.45,31,20,11,0.6452,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,33,16,33,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,103,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,55,Andre Luiz G. de Oliveira,Andre,16,3,2.05,NaN,24,Saldanha,SAL,2,0,91,88,179,0.5084,78,32,71,1.0986,0,0,0,NaN,13,24,37,0.3514,14,0,14,1,0,0,0,NaN,76,25,51,11,9,108,108,0,160,0,71,39,32,0.5493,0,0,0,NaN,37,13,24,0.3514,7,7,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,50,26,50,7,0,0,0,0,0,0,0,0,0,11,19,0,0,0,123,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,56,Jamison Rudy Van Brewer,Brewer,71,1,1.94,NaN,18,Pinheiros,PIN,14,0,300,342,642,0.4673,132,62,128,1.0313,99,62,95,1.0421,69,32,101,0.6832,12,0,12,1,0,0,0,NaN,74,14,60,20,120,324,324,0,426,0,128,66,62,0.5156,95,33,62,0.3474,101,69,32,0.6832,6,6,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,35,97,35,13,0,0,0,0,0,0,0,0,0,1,85,1,0,0,274,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,57,André Luiz Bresolin Góes,André Goes,40,5,1.95,95,1,Joinville,JOI,5,0,391,510,901,434,184,101,193,0.9534,105,96,131,0.8015,102,20,122,0.8361,0,0,0,NaN,0,0,0,NaN,110,20,90,37,80,446,446,0,605,0,193,92,101,0.4767,131,35,96,0.2672,122,102,20,0.8361,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,96,106,96,12,0,0,0,0,0,0,0,0,0,8,58,2,0,0,351,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,58,Alexandre Henrique Santos Pinheiro,Xande,17,1,1.86,80,21,Espírito Santo,ESB,2,0,167,287,454,0.3678,50,42,67,0.7463,69,62,85,0.8118,48,17,65,0.7385,0,0,0,NaN,0,0,0,NaN,78,10,68,36,88,217,217,0,267,0,67,25,42,0.3731,85,23,62,0.2706,65,48,17,0.7385,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,53,72,53,9,0,0,0,0,0,0,0,0,0,3,68,0,0,0,183,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,59,Manuil Egídio Leal De Souza,Manuil,20,3,2.13,NaN,21,Espírito Santo,ESB,2,0,154,173,327,0.4709,116,58,116,1,3,13,14,0.2143,35,18,53,0.6604,2,0,2,1,0,0,0,NaN,112,38,74,8,14,183,183,0,275,0,116,58,58,0.5,14,1,13,0.0714,53,35,18,0.6604,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,65,45,65,9,0,0,0,0,0,0,0,0,0,11,41,0,0,0,169,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,62,Tiago Valentim de Lima,Tiagão,20,3,2.02,108,1,Joinville,JOI,4,0,316,366,682,0.4633,172,88,174,0.9885,102,57,91,1.1209,42,19,61,0.6885,22,0,22,1,0,0,0,NaN,215,65,150,25,27,326,326,0,420,0,174,86,88,0.4943,91,34,57,0.3736,61,42,19,0.6885,11,11,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,94,57,94,9,0,0,0,0,0,0,0,0,0,16,44,6,0,0,391,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,63,Johnnie Nascimento Silva Reis,Johnnie,5,3,1.86,NaN,21,Espírito Santo,ESB,2,0,2,11,13,0.1538,2,0,1,2,0,3,3,0,0,2,2,0,0,0,0,NaN,0,0,0,NaN,3,1,2,1,0,6,6,0,7,0,1,1,0,1,3,0,3,0,2,0,2,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,64,James Clarence Parker,Jay Parker,10,4,1.85,NaN,26,Assis,ASS,3,0,444,506,950,0.4674,90,41,86,1.0465,288,139,235,1.2255,66,7,73,0.9041,8,0,8,1,0,0,0,NaN,94,35,59,42,30,394,394,0,409,0,86,45,41,0.5233,235,96,139,0.4085,73,66,7,0.9041,4,4,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,37,61,37,8,0,0,0,0,0,0,0,0,0,6,34,0,0,0,395,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,65,Bruno Lira Barbosa da Silva,Bruno,11,5,2.01,NaN,21,Espírito Santo,ESB,3,0,173,270,443,0.3905,58,44,73,0.7945,87,55,84,1.0357,28,17,45,0.6222,0,0,0,NaN,0,0,0,NaN,89,25,64,21,28,202,202,0,230,0,73,29,44,0.3973,84,29,55,0.3452,45,28,17,0.6222,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,98,39,98,17,0,0,0,0,0,0,0,0,0,17,48,0,0,0,164,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,66,Magen Pharez McNeil,McNeil,9,2,1.98,NaN,21,Espírito Santo,ESB,3,0,414,407,821,0.5043,264,89,221,1.1946,66,61,83,0.7952,84,46,130,0.6462,46,0,46,1,0,0,0,NaN,146,81,65,58,25,434,434,0,628,0,221,132,89,0.5973,83,22,61,0.2651,130,84,46,0.6462,23,23,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,55,104,55,21,0,0,0,0,0,0,0,0,0,9,56,1,0,0,400,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,68,Rodrigo Alves Maistro,Biro,3,2,1.97,90,3,Brasília Antigo,BRA,2,0,75,121,196,0.3827,32,17,33,0.9697,39,27,40,975,4,6,10,0.4,0,0,0,NaN,0,0,0,NaN,19,4,15,5,8,83,83,0,90,0,33,16,17,0.4848,40,13,27,325,10,4,6,0.4,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,27,8,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,53,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,70,Jefferson de Souza Sobral,J. Sobral,7,3,2.03,95,1,Joinville,JOI,4,0,376,533,909,0.4136,128,79,143,0.8951,165,116,171,0.9649,83,27,110,0.7545,22,0,22,1,0,0,0,NaN,131,33,98,22,37,424,424,0,516,0,143,64,79,0.4476,171,55,116,0.3216,110,83,27,0.7545,11,11,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,58,96,58,8,0,0,0,0,0,0,0,0,0,14,65,2,0,0,293,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,71,Harper Terry Williams,Williams,32,3,2.02,NaN,14,Franca,FRA,5,0,250,191,441,0.5669,194,84,181,1.0718,0,1,1,0,56,20,76,0.7368,0,0,0,NaN,0,0,0,NaN,164,39,125,21,34,258,258,0,411,0,181,97,84,0.5359,1,0,1,0,76,56,20,0.7368,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,84,77,84,13,0,0,0,0,0,0,0,0,0,31,47,3,0,0,348,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,72,Tramaine Deshaun Stevens,Stevens,456,3,1.95,NaN,21,Espírito Santo,ESB,2,0,381,529,910,0.4187,182,94,185,0.9838,132,98,142,0.9296,67,47,114,0.5877,10,0,10,1,0,0,0,NaN,108,32,76,48,56,441,441,0,555,0,185,91,94,0.4919,142,44,98,0.3099,114,67,47,0.5877,5,5,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,57,96,57,14,0,0,0,0,0,0,0,0,0,11,58,1,0,0,307,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,75,Rodrigo Pereira Santos Bispo,Rodrigo Bahia,12,3,2.04,NaN,26,Assis,ASS,3,0,241,306,547,0.4406,190,96,191,0.9948,33,33,44,0.75,18,15,33,0.5455,10,0,10,1,0,0,0,NaN,178,52,126,22,25,268,268,0,370,0,191,95,96,0.4974,44,11,33,0.25,33,18,15,0.5455,5,5,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,83,45,83,23,0,0,0,0,0,0,0,0,0,18,41,0,0,0,299,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,78,Guilherme Giovannoni,Giovannoni,12,5,2.04,105,3,Brasília Antigo,BRA,7,0,801,604,1405,0.5701,456,126,354,1.2881,213,109,180,1.1833,132,25,157,0.8408,20,0,20,1,0,0,0,NaN,295,85,210,29,82,691,691,0,980,0,354,228,126,0.6441,180,71,109,0.3944,157,132,25,0.8408,10,10,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,81,153,81,17,0,0,0,0,0,0,0,0,0,7,72,11,0,0,882,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,80,José Anibal Arantes Limonta Silva,Zezinho,14,1,1.84,NaN,25,Londrina,LON,3,0,214,375,589,0.3633,96,62,110,0.8727,45,69,84,0.5357,73,44,117,0.6239,0,0,0,NaN,0,0,0,NaN,77,19,58,43,123,311,311,0,417,0,110,48,62,0.4364,84,15,69,0.1786,117,73,44,0.6239,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,66,101,66,7,0,0,0,0,0,0,0,0,0,4,79,0,0,0,207,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,84,Jonh Albert Thomas,Thomas,435,5,1.96,NaN,26,Assis,ASS,3,0,447,625,1072,417,260,131,261,0.9962,102,105,139,0.7338,85,48,133,0.6391,36,0,36,1,0,0,0,NaN,173,57,116,24,49,533,533,0,714,0,261,130,131,0.4981,139,34,105,0.2446,133,85,48,0.6391,18,18,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,89,135,89,25,0,0,0,0,0,0,0,0,0,10,79,3,0,0,340,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,85,André de Souza Silva,Andrezão,13,5,2,114,14,Franca,FRA,4,0,53,34,87,0.6092,36,13,31,1.1613,3,0,1,3,14,8,22,0.6364,8,0,8,1,0,0,0,NaN,24,11,13,4,2,54,54,0,85,0,31,18,13,0.5806,1,1,0,1,22,14,8,0.6364,4,4,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,24,14,24,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,60,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,86,Guilherme Filipin Alves Pereira,Filipin,11,2,1.88,92,25,Londrina,LON,3,0,549,533,1082,0.5074,184,70,162,1.1358,198,118,184,1.0761,167,39,206,0.8107,0,0,0,NaN,0,0,0,NaN,82,33,49,27,46,552,552,0,745,0,162,92,70,0.5679,184,66,118,0.3587,206,167,39,0.8107,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,76,174,76,12,0,0,0,0,0,0,0,0,0,3,63,0,0,0,417,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,91,Hélio Rubens Garcia Filho,Helinho,10,1,1.83,NaN,14,Franca,FRA,6,0,451,411,862,0.5232,94,49,96,0.9792,225,99,174,1.2931,132,16,148,0.8919,0,0,0,NaN,0,0,0,NaN,78,11,67,38,148,418,418,0,522,0,96,47,49,0.4896,174,75,99,431,148,132,16,0.8919,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,97,108,97,8,0,0,0,0,0,0,0,0,0,0,51,1,0,0,500,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,93,Felipe Taddei,Taddei,9,4,1.9,89,14,Franca,FRA,1,0,4,3,7,0.5714,2,0,1,2,0,1,1,0,2,0,2,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,4,4,0,7,0,1,1,0,1,1,0,1,0,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,95,Ricardo Luis Probst,Ricardo Probst,7,3,2,NaN,14,Franca,FRA,6,0,278,195,473,0.5877,170,66,151,1.1258,12,12,16,0.75,96,27,123,0.7805,22,0,22,1,0,0,0,NaN,186,51,135,23,22,290,290,0,467,0,151,85,66,0.5629,16,4,12,0.25,123,96,27,0.7805,11,11,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,91,88,91,6,0,0,0,0,0,0,0,0,0,16,44,5,0,0,376,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,96,Cauê Borges dos Santos,Cauê,4,2,1.87,90,14,Franca,FRA,3,0,38,24,62,0.6129,16,4,12,1.3333,21,4,11,1.9091,1,4,5,0.2,0,0,0,NaN,0,0,0,NaN,12,7,5,5,10,28,28,0,30,0,12,8,4,0.6667,11,7,4,0.6364,5,1,4,0.2,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,14,5,14,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,37,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,97,Cauê Verzola de Freitas,Cauê,8,1,1.92,95,14,Franca,FRA,3,0,43,32,75,0.5733,34,5,22,1.5455,9,6,9,1,0,4,4,0,0,0,0,NaN,0,0,0,NaN,16,2,14,10,15,35,35,0,49,0,22,17,5,0.7727,9,3,6,0.3333,4,0,4,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,40,14,40,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,64,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,99,Luis  Fernando de Souza,L. Fernando,55,4,2.1,NaN,18,Pinheiros,PIN,16,0,105,108,213,493,72,50,86,0.8372,6,0,2,3,27,8,35,0.7714,10,0,10,1,0,0,0,NaN,69,26,43,3,8,123,123,0,184,0,86,36,50,0.4186,2,2,0,1,35,27,8,0.7714,5,5,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,60,33,60,6,0,0,0,0,0,0,0,0,0,6,24,1,0,0,109,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,100,Lucas Daniel Tischer,Tischer,16,3,2.08,NaN,26,Assis,ASS,2,0,194,175,369,0.5257,140,60,130,1.0769,6,5,7,0.8571,48,40,88,0.5455,52,0,52,1,0,0,0,NaN,143,52,91,11,15,225,225,0,341,0,130,70,60,0.5385,7,2,5,0.2857,88,48,40,0.5455,26,26,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,94,75,94,9,0,0,0,0,0,0,0,0,0,11,32,2,0,0,237,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,101,Thiago Melo,Thiaguinho,18,1,1.77,NaN,18,Pinheiros,PIN,14,0,70,75,145,0.4828,16,12,20,0.8,45,17,32,1.4063,9,0,9,1,0,0,0,NaN,0,0,0,NaN,20,4,16,11,23,61,61,0,63,0,20,8,12,0.4,32,15,17,0.4688,9,9,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,17,18,17,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,86,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,102,Leonardo Di Pacce Dos Santos,Morro,8,3,NaN,NaN,18,Pinheiros,PIN,17,0,335,165,500,0.67,262,70,201,1.3035,0,3,3,0,73,16,89,0.8202,88,0,88,1,0,0,0,NaN,154,67,87,20,33,293,293,0,497,0,201,131,70,0.6517,3,0,3,0,89,73,16,0.8202,44,44,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,93,82,93,13,0,0,0,0,0,0,0,0,0,26,48,3,0,0,431,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,104,Paulo Rogerio Nery,Paulo Nery,17,2,1.85,85,19,São José,SJO,2,0,172,222,394,0.4365,94,40,87,1.0805,63,44,65,0.9692,15,10,25,0.6,0,0,0,NaN,0,0,0,NaN,59,20,39,11,36,177,177,0,218,0,87,47,40,0.5402,65,21,44,0.3231,25,15,10,0.6,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,39,29,39,1,0,0,0,0,0,0,0,0,0,1,27,0,0,0,158,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,105,Jimmy Dreher de Oliveira,Jimmy,18,2,1.9,91,19,São José,SJO,3,0,29,23,52,0.5577,20,5,15,1.3333,3,4,5,0.6,6,1,7,0.8571,4,0,4,1,0,0,0,NaN,8,4,4,6,1,27,27,0,42,0,15,10,5,0.6667,5,1,4,0.2,7,6,1,0.8571,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,12,4,12,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,33,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,107,Rafael Ferreira de Sousa,Mineiro,12,3,2.05,108,19,São José,SJO,2,0,168,124,292,0.5753,130,35,100,1.3,3,10,11,0.2727,35,24,59,0.5932,34,0,34,1,0,0,0,NaN,79,23,56,21,19,170,170,0,269,0,100,65,35,0.65,11,1,10,0.0909,59,35,24,0.5932,17,17,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,36,50,36,3,0,0,0,0,0,0,0,0,0,5,29,1,0,0,194,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,108,Wanderson Camargo Trigueiro,Wanderson,12,5,2.04,NaN,19,São José,SJO,5,0,453,477,930,0.4871,174,60,147,1.1837,198,112,178,1.1124,81,21,102,0.7941,8,0,8,1,0,0,0,NaN,141,49,92,28,38,427,427,0,529,0,147,87,60,0.5918,178,66,112,0.3708,102,81,21,0.7941,4,4,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,110,88,110,9,0,0,0,0,0,0,0,0,0,10,61,1,0,0,416,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,112,Paulo Henrique Rossito,Paulão,15,6,2.02,NaN,26,Assis,ASS,2,0,39,61,100,0.39,20,13,23,0.8696,9,11,14,0.6429,10,2,12,0.8333,0,0,0,NaN,0,0,0,NaN,33,8,25,3,4,49,49,0,66,0,23,10,13,0.4348,14,3,11,0.2143,12,10,2,0.8333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,39,9,39,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,47,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,113,Paulo Fernando Moreira De Castro,Paulão,20,3,2.11,NaN,19,São José,SJO,5,0,361,231,592,0.6098,322,94,255,1.2627,0,1,1,0,39,40,79,0.4937,58,0,58,1,0,0,0,NaN,175,72,103,13,12,335,335,0,535,0,255,161,94,0.6314,1,0,1,0,79,39,40,0.4937,29,29,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,110,67,110,11,0,0,0,0,0,0,0,0,0,22,43,2,0,0,405,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,114,Aristides Josuel Dos Santos,Josuel,12,3,2.05,NaN,18,Pinheiros,PIN,7,0,12,18,30,0.4,8,7,11,0.7273,0,0,0,NaN,4,4,8,0.5,2,0,2,1,0,0,0,NaN,15,4,11,1,4,19,19,0,27,0,11,4,7,0.3636,0,0,0,NaN,8,4,4,0.5,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,8,4,8,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,18,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,117,Renato Lamas Pinto,Renato Lamas,13,2,2.03,NaN,19,São José,SJO,2,0,49,89,138,0.3551,26,11,24,1.0833,15,21,26,0.5769,8,4,12,0.6667,0,0,0,NaN,0,0,0,NaN,16,4,12,5,21,62,62,0,78,0,24,13,11,0.5417,26,5,21,0.1923,12,8,4,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,21,12,21,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,45,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,118,Bruno Enrico Mortari,Bruno Mortari,25,2,1.86,NaN,18,Pinheiros,PIN,10,0,63,70,133,0.4737,10,5,10,1,48,19,35,1.3714,5,3,8,625,0,0,0,NaN,0,0,0,NaN,16,2,14,10,8,53,53,0,47,0,10,5,5,0.5,35,16,19,0.4571,8,5,3,625,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,39,11,39,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,NaN,0,root,2022-07-13 14:40:02.0,root,2022-07-13 14:40:02.0,1,NBB
2,2009,119,Cesar Luiz Fabretti Araújo,César,5,5,2.02,109,18,Pinheiros,PIN,7,0,19,46,65,0.2923,4,5,7,0.5714,9,11,14,0.6429,6,3,9,0.6667,0,0,0,NaN,0,0,0,NaN,2,0,2,0,0,30,30,0,35,0,7,2,5,0.2857,14,3,11,0.2143,9,6,3,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,11,10,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,121,Nailson Cunha da Silva,Nailson,35,3,2.02,NaN,25,Londrina,LON,3,0,76,82,158,481,70,36,71,0.9859,0,2,2,0,6,4,10,0.6,6,0,6,1,0,0,0,NaN,109,50,59,20,9,83,83,0,124,0,71,35,36,493,2,0,2,0,10,6,4,0.6,3,3,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,42,13,42,5,0,0,0,0,0,0,0,0,0,8,17,2,0,0,163,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
2,2009,122,Fernando Martins Alvim,Fernando,8,3,2.02,100,25,Londrina,LON,3,0,437,483,920,475,178,89,178,1,186,96,158,1.1772,73,17,90,0.8111,0,0,0,NaN,0,0,0,NaN,147,59,88,25,54,426,426,0,526,0,178,89,89,0.5,158,62,96,0.3924,90,73,17,0.8111,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,71,77,71,7,0,0,0,0,0,0,0,0,0,2,46,2,0,0,417,NaN,0,root,2022-07-13 14:40:04.0,root,2022-07-13 14:40:04.0,1,NBB
2,2009,124,Leonardo Quadrado,Léo,131,1,2,NaN,25,Londrina,LON,1,0,19,21,40,475,16,5,13,1.2308,3,3,4,0.75,0,2,2,0,0,0,0,NaN,0,0,0,NaN,7,2,5,1,4,19,19,0,26,0,13,8,5,0.6154,4,1,3,0.25,2,0,2,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,16,2,16,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,14,NaN,0,root,2022-07-13 14:40:03.0,root,2022-07-13 14:40:03.0,1,NBB
